player_name,current_season,current_team,current_age,current_salary,current_salary_formatted,current_salary_rank,current_games,current_ppg,current_rpg,current_apg,current_PER,current_TS_pct,current_WS,current_VORP,current_BPM,previous_season,previous_team,previous_salary,previous_salary_rank,previous_games,previous_ppg,previous_rpg,previous_apg,previous_PER,previous_TS_pct,previous_WS,previous_VORP,previous_BPM,salary_change,salary_change_pct,ppg_change,rpg_change,apg_change,vorp_change,ws_change,performance_trend,impact_trend,season_year
Quentin Grimes,2024-25,PHI,24.0,4296682.0,"$4,296,682",264.0,28.0,21.9,5.2,4.5,18.8,0.592,1.6,0.8,1.2,2023-24,2TM,2385720.0,371.0,51.0,7.0,2.0,1.3,8.9,0.516,1.3,-0.1,-2.2,1910962.0,80.1,14.9,3.2,3.2,0.9,0.3,Significantly Improved,Improving,2024
Pascal Siakam,2024-25,IND,30.0,42176400.0,"$42,176,400",21.0,78.0,20.2,6.9,3.4,19.2,0.599,7.5,2.4,1.7,2023-24,IND,37893408.0,21.0,41.0,21.3,7.8,3.7,20.7,0.602,3.9,1.5,2.5,4282992.0,11.3,-1.1,-0.9,-0.3,0.9,3.6,Declined,Improving,2024
Keyonte George,2024-25,UTA,21.0,4084265.0,"$4,084,265",268.0,67.0,16.8,3.8,5.6,12.9,0.539,1.1,-0.3,-2.7,2023-24,UTA,3889776.0,277.0,75.0,13.0,2.8,4.4,10.4,0.533,-0.3,-1.2,-4.4,194489.0,5.0,3.8,1.0,1.2,0.9,1.4,Significantly Improved,Improving,2024
Zach LaVine,2024-25,CHI,29.0,44531940.0,"$44,531,940",15.0,42.0,24.0,4.8,4.5,18.4,0.637,3.0,1.3,1.6,2023-24,CHI,40064220.0,16.0,25.0,19.5,5.2,3.9,15.1,0.578,1.5,0.5,0.1,4467720.0,11.2,4.5,-0.4,0.6,0.8,1.5,Significantly Improved,Improving,2024
Brice Sensabaugh,2024-25,UTA,21.0,2571030.0,"$2,571,030",346.0,71.0,10.9,3.0,1.5,13.4,0.612,1.2,0.3,-1.2,2023-24,UTA,2448600.0,362.0,32.0,7.5,3.2,1.7,8.6,0.511,-0.3,-0.5,-5.5,122430.0,5.0,3.4,-0.2,-0.2,0.8,1.5,Significantly Improved,Improving,2024
Luke Kennard,2024-25,MEM,28.0,9250000.0,"$9,250,000",173.0,65.0,8.9,2.8,3.3,13.6,0.631,3.9,1.2,1.1,2023-24,MEM,14763636.0,109.0,39.0,11.0,2.9,3.5,13.1,0.641,2.1,0.4,-0.3,-5513636.0,-37.3,-2.1,-0.1,-0.2,0.8,1.8,Significantly Declined,Improving,2024
De'Andre Hunter,2024-25,CLE,27.0,21696429.0,"$21,696,429",81.0,27.0,14.3,4.2,1.3,16.2,0.634,2.2,0.6,1.6,2023-24,ATL,20089286.0,73.0,57.0,15.6,3.9,1.5,12.7,0.595,2.2,-0.2,-2.4,1607143.0,8.0,-1.3,0.3,-0.2,0.8,0.0,Declined,Improving,2024
Jabari Walker,2024-25,POR,22.0,,,,60.0,5.2,3.5,0.6,15.0,0.601,2.0,0.2,-0.8,2023-24,POR,1719864.0,442.0,72.0,8.9,7.1,1.0,13.0,0.546,2.9,-0.6,-3.3,,,-3.7,-3.6,-0.4,0.8,-0.9,Significantly Declined,Improving,2024
Chris Boucher,2024-25,TOR,32.0,10810000.0,"$10,810,000",158.0,50.0,10.0,4.5,0.7,18.7,0.615,2.7,0.9,2.3,2023-24,TOR,11750000.0,133.0,50.0,6.4,4.1,0.5,16.0,0.625,1.7,0.1,-1.7,-940000.0,-8.0,3.6,0.4,0.2,0.8,1.0,Significantly Improved,Improving,2024
Jakob Poeltl,2024-25,TOR,29.0,19500000.0,"$19,500,000",88.0,57.0,14.5,9.6,2.8,20.0,0.641,5.5,1.7,2.0,2023-24,TOR,19500000.0,78.0,50.0,11.1,8.6,2.5,18.9,0.653,3.8,0.9,0.7,0.0,0.0,3.4,1.0,0.3,0.8,1.7,Significantly Improved,Improving,2024
P.J. Washington,2024-25,DAL,26.0,,,,57.0,14.7,7.8,2.3,14.0,0.556,2.4,0.5,-0.9,2023-24,CHO,,,44.0,13.6,5.3,2.2,13.0,0.545,0.8,-0.3,-2.8,,,1.1,2.5,0.1,0.8,1.6,Improved,Improving,2024
Ochai Agbaji,2024-25,TOR,24.0,4310280.0,"$4,310,280",262.0,64.0,10.4,3.8,1.5,12.0,0.601,3.1,0.5,-0.7,2023-24,UTA,4114200.0,268.0,51.0,5.4,2.5,0.9,8.1,0.531,0.4,-0.3,-3.0,196080.0,4.8,5.0,1.3,0.6,0.8,2.7,Significantly Improved,Improving,2024
Brandon Clarke,2024-25,MEM,28.0,12500000.0,"$12,500,000",135.0,64.0,8.3,5.1,1.0,17.6,0.638,4.4,0.9,0.8,2023-24,MEM,12500000.0,121.0,6.0,11.3,5.3,1.5,18.9,0.548,0.3,0.1,1.0,0.0,0.0,-3.0,-0.2,-0.5,0.8,4.1,Significantly Declined,Improving,2024
Davion Mitchell,2024-25,MIA,26.0,6451077.0,"$6,451,077",215.0,30.0,10.3,2.7,5.3,12.9,0.611,2.3,0.3,-0.6,2023-24,SAC,5063640.0,237.0,72.0,5.3,1.3,1.9,9.3,0.555,1.3,-0.4,-3.4,1387437.0,27.4,5.0,1.4,3.4,0.7,1.0,Significantly Improved,Improving,2024
Johnny Davis,2024-25,WAS,22.0,5291160.0,"$5,291,160",234.0,34.0,2.4,1.1,0.3,10.2,0.473,0.1,0.0,-2.8,2023-24,WAS,5050800.0,238.0,50.0,3.0,1.4,0.6,6.2,0.462,-0.1,-0.7,-6.6,240360.0,4.8,-0.6,-0.3,-0.3,0.7,0.2,Declined,Improving,2024
Quentin Grimes,2024-25,DAL,24.0,4296682.0,"$4,296,682",264.0,47.0,10.2,3.8,2.1,13.3,0.599,1.7,0.5,-0.3,2023-24,DET,2385720.0,371.0,6.0,5.3,2.0,2.3,3.9,0.342,-0.3,-0.2,-8.1,1910962.0,80.1,4.9,1.8,-0.2,0.7,2.0,Significantly Improved,Improving,2024
Jalen Green,2024-25,HOU,22.0,12483048.0,"$12,483,048",137.0,82.0,21.0,4.6,3.4,15.1,0.544,5.1,1.7,0.5,2023-24,HOU,9891480.0,160.0,82.0,19.6,5.2,3.5,14.7,0.541,3.1,1.0,-0.5,2591568.0,26.2,1.4,-0.6,-0.1,0.7,2.0,Improved,Improving,2024
Brandon Miller,2024-25,CHO,22.0,11424382.0,"$11,424,382",145.0,27.0,21.0,4.9,3.6,14.0,0.54,0.4,0.4,0.0,2023-24,CHO,10880364.0,149.0,74.0,17.3,4.3,2.4,13.0,0.552,0.8,-0.3,-2.6,544018.0,5.0,3.7,0.6,1.2,0.7,-0.4,Significantly Improved,Improving,2024
Franz Wagner,2024-25,ORL,23.0,7007092.0,"$7,007,092",207.0,60.0,24.2,5.7,4.7,20.1,0.558,5.6,2.6,3.1,2023-24,ORL,5508720.0,231.0,72.0,19.7,5.3,3.7,17.6,0.575,6.4,1.9,1.2,1498372.0,27.2,4.5,0.4,1.0,0.7,-0.8,Significantly Improved,Improving,2024
Quentin Grimes,2024-25,PHI,24.0,4296682.0,"$4,296,682",264.0,28.0,21.9,5.2,4.5,18.8,0.592,1.6,0.8,1.2,2023-24,NYK,2385720.0,371.0,45.0,7.3,2.0,1.2,9.5,0.543,1.5,0.1,-1.5,1910962.0,80.1,14.6,3.2,3.3,0.7,0.1,Significantly Improved,Improving,2024
Zach Edey,2024-25,MEM,22.0,5756880.0,"$5,756,880",228.0,66.0,9.2,8.3,1.0,18.2,0.624,4.9,0.7,-0.1,,,,,,,,,,,,,,5756880.0,575687900.0,9.2,8.3,1.0,0.7,4.9,Significantly Improved,Improving,2024
Kel'el Ware,2024-25,MIA,20.0,4231800.0,"$4,231,800",265.0,64.0,9.3,7.4,0.9,17.4,0.603,4.1,0.7,-0.1,,,,,,,,,,,,,,4231800.0,423179900.0,9.3,7.4,0.9,0.7,4.1,Significantly Improved,Improving,2024
Kai Jones,2024-25,2TM,24.0,,,,40.0,5.0,3.1,0.6,20.2,0.804,2.1,0.6,2.9,,,,,,,,,,,,,,,,5.0,3.1,0.6,0.6,2.1,Significantly Improved,Improving,2024
Donovan Clingan,2024-25,POR,20.0,6836400.0,"$6,836,400",210.0,67.0,6.5,7.9,1.1,17.4,0.574,4.0,0.6,-0.3,,,,,,,,,,,,,,6836400.0,683639900.0,6.5,7.9,1.1,0.6,4.0,Significantly Improved,Improving,2024
Quentin Grimes,2024-25,DAL,24.0,4296682.0,"$4,296,682",264.0,47.0,10.2,3.8,2.1,13.3,0.599,1.7,0.5,-0.3,2023-24,2TM,2385720.0,371.0,51.0,7.0,2.0,1.3,8.9,0.516,1.3,-0.1,-2.2,1910962.0,80.1,3.2,1.8,0.8,0.6,0.4,Significantly Improved,Improving,2024
Royce O'Neale,2024-25,PHO,31.0,9375000.0,"$9,375,000",172.0,75.0,9.1,4.7,2.2,12.6,0.585,2.8,1.0,0.1,2023-24,BRK,9500000.0,165.0,49.0,7.4,4.5,2.8,10.4,0.544,1.8,0.4,-0.7,-125000.0,-1.3,1.7,0.2,-0.6,0.6,1.0,Improved,Improving,2024
P.J. Washington,2024-25,DAL,26.0,,,,57.0,14.7,7.8,2.3,14.0,0.556,2.4,0.5,-0.9,2023-24,2TM,,,73.0,12.9,5.6,1.9,12.2,0.537,1.9,-0.1,-2.1,,,1.8,2.2,0.4,0.6,0.5,Improved,Improving,2024
Alec Burks,2024-25,MIA,33.0,3303771.0,"$3,303,771",292.0,49.0,7.3,2.5,1.1,12.8,0.608,1.8,0.5,0.3,2023-24,2TM,10489600.0,153.0,66.0,10.4,2.3,1.3,12.9,0.536,1.4,-0.1,-2.3,-7185829.0,-68.5,-3.1,0.2,-0.2,0.6,0.4,Significantly Declined,Improving,2024
Derrick Jones Jr.,2024-25,LAC,27.0,,,,77.0,10.1,3.4,0.8,13.5,0.609,4.7,0.8,-0.3,2023-24,DAL,,,76.0,8.6,3.3,1.0,11.7,0.592,3.1,0.2,-1.5,,,1.5,0.1,-0.2,0.6,1.6,Improved,Improving,2024
Gradey Dick,2024-25,TOR,21.0,4763543.0,"$4,763,543",250.0,54.0,14.4,3.6,1.8,10.9,0.543,1.4,-0.5,-3.2,2023-24,TOR,4536708.0,256.0,60.0,8.5,2.2,1.1,8.9,0.546,0.3,-1.1,-5.4,226835.0,5.0,5.9,1.4,0.7,0.6,1.1,Significantly Improved,Improving,2024
Kevin Porter Jr.,2024-25,MIL,24.0,,,,30.0,11.7,3.9,3.7,20.2,0.616,2.0,0.6,2.1,,,,,,,,,,,,,,,,11.7,3.9,3.7,0.6,2.0,Significantly Improved,Improving,2024
Goga Bitadze,2024-25,ORL,25.0,9057971.0,"$9,057,971",180.0,70.0,7.2,6.6,2.0,19.2,0.631,5.8,1.6,2.5,2023-24,ORL,2066585.0,403.0,62.0,5.0,4.6,1.3,17.8,0.629,3.7,1.0,2.1,6991386.0,338.3,2.2,2.0,0.7,0.6,2.1,Significantly Improved,Improving,2024
Walker Kessler,2024-25,UTA,23.0,2965920.0,"$2,965,920",324.0,58.0,11.1,12.2,1.7,20.0,0.66,5.4,1.7,1.8,2023-24,UTA,2831160.0,333.0,64.0,8.1,7.5,0.9,18.0,0.663,4.1,1.1,0.9,134760.0,4.8,3.0,4.7,0.8,0.6,1.3,Significantly Improved,Improving,2024
Cason Wallace,2024-25,OKC,21.0,5555920.0,"$5,555,920",231.0,68.0,8.4,3.4,2.5,12.3,0.562,5.2,1.5,1.0,2023-24,OKC,5291352.0,234.0,82.0,6.8,2.3,1.5,12.0,0.612,4.0,0.9,0.1,264568.0,5.0,1.6,1.1,1.0,0.6,1.2,Improved,Improving,2024
Kris Dunn,2024-25,LAC,30.0,5168000.0,"$5,168,000",239.0,74.0,6.4,3.4,2.8,11.3,0.531,4.0,1.2,0.6,2023-24,UTA,2586484.0,350.0,66.0,5.4,2.9,3.8,12.8,0.546,2.0,0.6,-0.1,2581516.0,99.8,1.0,0.5,-1.0,0.6,2.0,Improved,Improving,2024
Richaun Holmes,2024-25,WAS,31.0,12648321.0,"$12,648,321",131.0,31.0,7.4,5.7,1.4,19.8,0.695,2.0,0.4,1.1,2023-24,2TM,12046020.0,130.0,40.0,5.0,4.6,0.6,14.5,0.593,1.3,-0.2,-3.3,602301.0,5.0,2.4,1.1,0.8,0.6,0.7,Significantly Improved,Improving,2024
Aaron Wiggins,2024-25,OKC,26.0,10981303.0,"$10,981,303",156.0,76.0,12.0,3.9,1.8,16.1,0.596,5.4,1.4,1.1,2023-24,OKC,1836096.0,430.0,78.0,6.9,2.4,1.1,15.6,0.664,3.7,0.8,0.7,9145207.0,498.1,5.1,1.5,0.7,0.6,1.7,Significantly Improved,Improving,2024
James Harden,2024-25,LAC,35.0,33653846.0,"$33,653,846",44.0,79.0,22.8,5.8,8.7,20.0,0.582,8.3,4.4,4.3,2023-24,LAC,35680595.0,28.0,72.0,16.6,5.1,8.5,18.6,0.612,8.4,3.8,4.1,-2026749.0,-5.7,6.2,0.7,0.2,0.6,-0.1,Significantly Improved,Improving,2024
RJ Barrett,2024-25,TOR,24.0,25794643.0,"$25,794,643",63.0,58.0,21.1,6.3,5.4,16.5,0.547,2.4,1.2,0.6,2023-24,TOR,23883929.0,61.0,32.0,21.8,6.4,4.1,17.8,0.615,1.7,0.6,0.1,1910714.0,8.0,-0.7,-0.1,1.3,0.6,0.7,Declined,Improving,2024
RJ Barrett,2024-25,TOR,24.0,25794643.0,"$25,794,643",63.0,58.0,21.1,6.3,5.4,16.5,0.547,2.4,1.2,0.6,2023-24,2TM,23883929.0,61.0,58.0,20.2,5.4,3.3,16.4,0.58,2.9,0.6,-0.8,1910714.0,8.0,0.9,0.9,2.1,0.6,-0.5,Improved,Improving,2024
Shaedon Sharpe,2024-25,POR,21.0,6614160.0,"$6,614,160",213.0,72.0,18.5,4.5,2.8,14.5,0.551,3.0,0.4,-1.3,2023-24,POR,6313800.0,215.0,32.0,15.9,5.0,2.9,11.4,0.524,0.5,-0.2,-2.8,300360.0,4.8,2.6,-0.5,-0.1,0.6,2.5,Significantly Improved,Improving,2024
De'Andre Hunter,2024-25,ATL,27.0,21696429.0,"$21,696,429",81.0,37.0,19.0,3.9,1.5,15.8,0.616,2.2,0.4,-0.4,2023-24,ATL,20089286.0,73.0,57.0,15.6,3.9,1.5,12.7,0.595,2.2,-0.2,-2.4,1607143.0,8.0,3.4,0.0,0.0,0.6,0.0,Significantly Improved,Improving,2024
Damian Lillard,2024-25,MIL,34.0,48787676.0,"$48,787,676",12.0,58.0,24.9,4.7,7.1,21.3,0.621,7.6,3.2,4.0,2023-24,MIL,45640084.0,7.0,73.0,24.3,4.4,7.0,19.6,0.59,7.7,2.7,2.1,3147592.0,6.9,0.6,0.3,0.1,0.5,-0.1,Improved,Improving,2024
Guerschon Yabusele,2024-25,PHI,29.0,2087519.0,"$2,087,519",387.0,70.0,11.0,5.6,2.1,14.7,0.616,3.9,0.5,-1.0,,,,,,,,,,,,,,2087519.0,208751800.0,11.0,5.6,2.1,0.5,3.9,Significantly Improved,Improving,2024
Steven Adams,2024-25,HOU,31.0,12600000.0,"$12,600,000",132.0,58.0,3.9,5.6,1.1,16.6,0.541,2.3,0.5,0.3,,,,,,,,,,,,,,12600000.0,1259999900.0,3.9,5.6,1.1,0.5,2.3,Significantly Improved,Improving,2024
Gary Trent Jr.,2024-25,MIL,26.0,2613120.0,"$2,613,120",344.0,74.0,11.1,2.3,1.2,11.7,0.591,3.3,0.2,-1.6,2023-24,TOR,18560000.0,86.0,71.0,13.7,2.6,1.7,12.0,0.548,1.7,-0.3,-2.6,-15946880.0,-85.9,-2.6,-0.3,-0.5,0.5,1.6,Significantly Declined,Improving,2024
Justin Champagnie,2024-25,WAS,23.0,,,,62.0,8.8,5.7,1.0,15.7,0.614,2.8,0.5,-0.5,2023-24,WAS,,,15.0,5.9,3.5,1.3,13.6,0.526,0.3,0.0,-1.8,,,2.9,2.2,-0.3,0.5,2.5,Significantly Improved,Improving,2024
Richaun Holmes,2024-25,WAS,31.0,12648321.0,"$12,648,321",131.0,31.0,7.4,5.7,1.4,19.8,0.695,2.0,0.4,1.1,2023-24,DAL,12046020.0,130.0,23.0,3.4,3.4,0.7,13.9,0.572,0.6,-0.1,-3.0,602301.0,5.0,4.0,2.3,0.7,0.5,1.4,Significantly Improved,Improving,2024
Cody Martin,2024-25,CHO,29.0,8120000.0,"$8,120,000",192.0,39.0,7.8,4.5,2.3,11.7,0.528,1.3,0.2,-1.2,2023-24,CHO,7560000.0,194.0,28.0,7.5,3.9,3.7,9.2,0.46,-0.2,-0.3,-3.5,560000.0,7.4,0.3,0.6,-1.4,0.5,1.5,Improved,Improving,2024
Zach Collins,2024-25,2TM,27.0,16741200.0,"$16,741,200",104.0,64.0,6.4,4.5,1.7,16.0,0.605,2.7,0.5,0.0,2023-24,SAS,7700000.0,192.0,69.0,11.2,5.4,2.8,14.3,0.565,1.8,0.0,-2.0,9041200.0,117.4,-4.8,-0.9,-1.1,0.5,0.9,Significantly Declined,Improving,2024
Bones Hyland,2024-25,LAC,24.0,4158439.0,"$4,158,439",266.0,20.0,7.2,1.2,1.4,16.4,0.569,0.4,0.3,3.1,2023-24,LAC,2306400.0,384.0,37.0,6.9,1.5,2.5,10.8,0.49,0.0,-0.2,-3.6,1852039.0,80.3,0.3,-0.3,-1.1,0.5,0.4,Improved,Improving,2024
Richaun Holmes,2024-25,WAS,31.0,12648321.0,"$12,648,321",131.0,31.0,7.4,5.7,1.4,19.8,0.695,2.0,0.4,1.1,2023-24,WAS,12046020.0,130.0,17.0,7.1,6.1,0.6,14.9,0.608,0.7,-0.1,-3.4,602301.0,5.0,0.3,-0.4,0.8,0.5,1.3,Improved,Improving,2024
Jarrett Allen,2024-25,CLE,26.0,20000000.0,"$20,000,000",84.0,82.0,13.5,9.7,1.9,22.1,0.724,11.6,3.6,4.2,2023-24,CLE,20000000.0,74.0,77.0,16.5,10.5,2.7,21.8,0.664,10.7,3.1,3.0,0.0,0.0,-3.0,-0.8,-0.8,0.5,0.9,Significantly Declined,Improving,2024
Taurean Prince,2024-25,MIL,30.0,2988550.0,"$2,988,550",323.0,80.0,8.2,3.6,1.9,9.8,0.613,3.5,0.1,-1.7,2023-24,LAL,4516000.0,257.0,78.0,8.9,2.9,1.5,8.8,0.579,1.9,-0.4,-2.8,-1527450.0,-33.8,-0.7,0.7,0.4,0.5,1.6,Declined,Improving,2024
Collin Gillespie,2024-25,PHO,25.0,,,,33.0,5.9,2.4,2.4,16.8,0.578,1.3,0.5,2.5,2023-24,DEN,,,24.0,3.6,0.9,1.1,11.0,0.586,0.4,0.0,-2.7,,,2.3,1.5,1.3,0.5,0.9,Significantly Improved,Improving,2024
Brandon Williams,2024-25,DAL,25.0,598120.0,"$598,120",464.0,33.0,8.3,1.8,2.3,18.3,0.634,1.3,0.4,1.0,2023-24,DAL,,,17.0,3.2,0.8,1.0,9.3,0.439,-0.1,-0.1,-5.5,598120.0,59811900.0,5.1,1.0,1.3,0.5,1.4,Significantly Improved,Improving,2024
Daniel Gafford,2024-25,DAL,26.0,13394160.0,"$13,394,160",119.0,57.0,12.3,6.8,1.4,24.7,0.716,5.9,1.8,3.8,2023-24,DAL,12402000.0,125.0,29.0,11.2,6.9,1.6,25.0,0.769,3.3,1.3,5.9,992160.0,8.0,1.1,-0.1,-0.2,0.5,2.6,Improved,Improving,2024
Sandro Mamukelashvili,2024-25,SAS,25.0,2162606.0,"$2,162,606",376.0,61.0,6.3,3.1,0.8,19.7,0.628,2.2,0.7,2.3,2023-24,SAS,2019706.0,406.0,46.0,4.1,3.2,1.1,15.8,0.559,1.0,0.2,-0.5,142900.0,7.1,2.2,-0.1,-0.3,0.5,1.2,Significantly Improved,Improving,2024
Luke Kornet,2024-25,BOS,29.0,2800834.0,"$2,800,834",331.0,73.0,6.0,5.3,1.6,19.6,0.683,7.0,1.8,3.3,2023-24,BOS,2413304.0,369.0,63.0,5.3,4.1,1.1,19.8,0.736,5.1,1.3,3.4,387530.0,16.1,0.7,1.2,0.5,0.5,1.9,Improved,Improving,2024
Kevin Porter Jr.,2024-25,2TM,24.0,,,,75.0,10.3,3.7,3.4,15.4,0.531,2.2,0.5,-0.6,,,,,,,,,,,,,,,,10.3,3.7,3.4,0.5,2.2,Significantly Improved,Improving,2024
Ziaire Williams,2024-25,BRK,23.0,6133005.0,"$6,133,005",221.0,63.0,10.0,4.6,1.3,11.9,0.55,2.1,-0.1,-2.3,2023-24,MEM,4810200.0,247.0,51.0,8.2,3.5,1.5,9.3,0.511,0.2,-0.6,-4.5,1322805.0,27.5,1.8,1.1,-0.2,0.5,1.9,Improved,Improving,2024
Rayan Rupert,2024-25,POR,20.0,1891857.0,"$1,891,857",396.0,52.0,3.0,1.3,0.5,8.1,0.499,0.1,-0.3,-4.7,2023-24,POR,1119563.0,462.0,39.0,4.0,2.4,1.6,5.8,0.451,-0.1,-0.8,-6.7,772294.0,69.0,-1.0,-1.1,-1.1,0.5,0.2,Declined,Improving,2024
Jaxson Hayes,2024-25,LAL,24.0,2463946.0,"$2,463,946",356.0,56.0,6.8,4.8,1.0,15.8,0.72,3.7,0.5,-0.3,2023-24,LAL,2165000.0,394.0,70.0,4.3,3.0,0.5,14.0,0.718,2.5,0.0,-1.9,298946.0,13.8,2.5,1.8,0.5,0.5,1.2,Significantly Improved,Improving,2024
Nicolas Batum,2024-25,LAC,36.0,4668000.0,"$4,668,000",254.0,78.0,4.0,2.8,1.1,10.3,0.633,3.5,1.0,0.8,2023-24,PHI,11710818.0,134.0,57.0,5.5,4.2,2.2,10.3,0.606,3.2,0.5,-0.5,-7042818.0,-60.1,-1.5,-1.4,-1.1,0.5,0.3,Declined,Improving,2024
Jevon Carter,2024-25,CHI,29.0,6500000.0,"$6,500,000",214.0,36.0,4.3,1.1,1.1,12.2,0.509,0.3,0.0,-2.1,2023-24,CHI,6190476.0,219.0,72.0,5.0,0.8,1.3,8.5,0.485,0.2,-0.5,-4.0,309524.0,5.0,-0.7,0.3,-0.2,0.5,0.1,Declined,Improving,2024
Jaylin Williams,2024-25,OKC,22.0,940543.0,"$940,543",444.0,47.0,5.9,5.6,2.6,16.4,0.594,3.3,1.2,4.3,2023-24,OKC,2000000.0,412.0,69.0,4.0,3.4,1.6,12.7,0.561,2.4,0.7,1.1,-1059457.0,-53.0,1.9,2.2,1.0,0.5,0.9,Improved,Improving,2024
Tim Hardaway Jr.,2024-25,DET,32.0,16193183.0,"$16,193,183",106.0,77.0,11.0,2.4,1.6,9.8,0.567,3.5,0.0,-2.1,2023-24,DAL,17897728.0,91.0,79.0,14.4,3.2,1.8,12.1,0.542,2.2,-0.5,-2.9,-1704545.0,-9.5,-3.4,-0.8,-0.2,0.5,1.3,Significantly Declined,Improving,2024
Dorian Finney-Smith,2024-25,2TM,31.0,14924167.0,"$14,924,167",113.0,63.0,8.7,3.9,1.4,10.1,0.604,2.9,0.5,-1.0,2023-24,BRK,13932008.0,114.0,68.0,8.5,4.7,1.6,10.1,0.546,2.6,0.0,-2.0,992159.0,7.1,0.2,-0.8,-0.2,0.5,0.3,Improved,Improving,2024
Marcus Sasser,2024-25,DET,24.0,2755229.0,"$2,755,229",337.0,57.0,6.6,1.2,2.3,14.0,0.589,1.8,0.3,-0.6,2023-24,DET,2624028.0,345.0,71.0,8.3,1.8,3.3,11.8,0.542,0.9,-0.2,-2.6,131201.0,5.0,-1.7,-0.6,-1.0,0.5,0.9,Declined,Improving,2024
Georges Niang,2024-25,CLE,31.0,8500000.0,"$8,500,000",187.0,51.0,8.7,3.7,1.3,11.1,0.617,2.2,0.1,-1.8,2023-24,CLE,8800000.0,176.0,82.0,9.4,3.4,1.2,9.9,0.583,2.4,-0.4,-2.9,-300000.0,-3.4,-0.7,0.3,0.1,0.5,-0.2,Declined,Improving,2024
Bones Hyland,2024-25,2TM,24.0,4158439.0,"$4,158,439",266.0,24.0,6.2,1.0,1.3,16.0,0.576,0.5,0.3,2.7,2023-24,LAC,2306400.0,384.0,37.0,6.9,1.5,2.5,10.8,0.49,0.0,-0.2,-3.6,1852039.0,80.3,-0.7,-0.5,-1.2,0.5,0.5,Declined,Improving,2024
Brandon Boston Jr.,2024-25,NOP,23.0,,,,42.0,10.7,3.2,2.2,12.7,0.535,0.7,-0.1,-2.5,2023-24,LAC,,,32.0,5.2,1.6,0.4,8.7,0.476,-0.3,-0.6,-9.0,,,5.5,1.6,1.8,0.5,1.0,Significantly Improved,Improving,2024
Lonzo Ball,2024-25,CHI,27.0,21395348.0,"$21,395,348",82.0,35.0,7.6,3.4,3.3,12.2,0.524,1.2,0.4,0.2,,,,,,,,,,,,,,21395348.0,2139534700.0,7.6,3.4,3.3,0.4,1.2,Significantly Improved,Improving,2024
Royce O'Neale,2024-25,PHO,31.0,9375000.0,"$9,375,000",172.0,75.0,9.1,4.7,2.2,12.6,0.585,2.8,1.0,0.1,2023-24,PHO,9500000.0,165.0,30.0,8.1,5.2,2.7,12.3,0.555,1.7,0.6,1.3,-125000.0,-1.3,1.0,-0.5,-0.5,0.4,1.1,Improved,Improving,2024
Kenrich Williams,2024-25,OKC,30.0,6669000.0,"$6,669,000",212.0,69.0,6.3,3.5,1.4,13.7,0.587,3.6,0.7,0.6,2023-24,OKC,6175000.0,220.0,69.0,4.7,3.0,1.3,11.9,0.568,2.5,0.3,-0.8,494000.0,8.0,1.6,0.5,0.1,0.4,1.1,Improved,Improving,2024
Chris Paul,2024-25,SAS,39.0,10983000.0,"$10,983,000",155.0,82.0,8.8,3.6,7.4,14.7,0.58,5.7,1.6,0.8,2023-24,GSW,30800000.0,43.0,58.0,9.2,3.9,6.8,14.7,0.544,4.3,1.2,1.0,-19817000.0,-64.3,-0.4,-0.3,0.6,0.4,1.4,Declined,Improving,2024
Max Christie,2024-25,LAL,21.0,7142857.0,"$7,142,857",206.0,46.0,8.5,2.7,1.4,10.6,0.598,2.0,0.0,-1.8,2023-24,LAL,1719864.0,442.0,67.0,4.2,2.1,0.9,8.4,0.544,0.7,-0.4,-3.6,5422993.0,315.3,4.3,0.6,0.5,0.4,1.3,Significantly Improved,Improving,2024
Nicolas Batum,2024-25,LAC,36.0,4668000.0,"$4,668,000",254.0,78.0,4.0,2.8,1.1,10.3,0.633,3.5,1.0,0.8,2023-24,2TM,11710818.0,134.0,60.0,5.3,4.1,2.1,10.2,0.603,3.3,0.6,-0.4,-7042818.0,-60.1,-1.3,-1.3,-1.0,0.4,0.2,Declined,Improving,2024
Spencer Dinwiddie,2024-25,DAL,31.0,3303771.0,"$3,303,771",292.0,79.0,11.0,2.6,4.4,13.0,0.553,3.7,0.2,-1.6,2023-24,LAL,18857143.0,80.0,28.0,6.8,1.7,2.4,8.0,0.586,0.7,-0.2,-3.2,-15553372.0,-82.5,4.2,0.9,2.0,0.4,3.0,Significantly Improved,Improving,2024
Shake Milton,2024-25,BRK,28.0,2875000.0,"$2,875,000",325.0,27.0,7.4,1.9,2.4,12.8,0.58,1.0,0.1,-0.9,2023-24,MIN,5000000.0,242.0,38.0,4.7,1.3,1.3,8.3,0.496,0.4,-0.3,-4.2,-2125000.0,-42.5,2.7,0.6,1.1,0.4,0.6,Significantly Improved,Improving,2024
Shake Milton,2024-25,BRK,28.0,2875000.0,"$2,875,000",325.0,27.0,7.4,1.9,2.4,12.8,0.58,1.0,0.1,-0.9,2023-24,3TM,5000000.0,242.0,48.0,4.5,1.6,1.3,9.2,0.499,0.6,-0.3,-3.7,-2125000.0,-42.5,2.9,0.3,1.1,0.4,0.4,Significantly Improved,Improving,2024
